Day,Month,Year,Hour,Minute,Second,AMPM,Red,IR,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,GSR
17,January,2025,10,08,33,AM,689,868,4300,-1028,16268,186,806,114,1920
17,January,2025,10,08,34,AM,696,851,4216,-1124,16512,65,568,93,1914
17,January,2025,10,08,35,AM,648,850,4224,-1068,16296,211,767,115,1885
17,January,2025,10,08,36,AM,714,889,4260,-1128,16364,210,758,92,1845
17,January,2025,10,08,37,AM,681,839,4188,-1052,16356,215,773,80,1800
17,January,2025,10,08,38,AM,697,852,4200,-1060,16444,213,752,95,1778
17,January,2025,10,08,39,AM,698,843,4180,-1044,16320,222,761,75,1781
17,January,2025,10,08,40,AM,691,860,4228,-1144,16332,206,727,90,1787
17,January,2025,10,08,42,AM,680,851,4256,-1212,16364,220,760,89,1776
17,January,2025,10,08,43,AM,651,876,4228,-1056,16372,212,770,88,1762
17,January,2025,10,08,44,AM,660,853,4252,-1164,16408,226,750,98,1778
17,January,2025,10,08,45,AM,693,863,4288,-1108,16356,200,719,94,1767
17,January,2025,10,08,46,AM,672,908,4256,-1116,16332,204,750,95,1804
17,January,2025,10,08,47,AM,690,889,4232,-1104,16316,206,794,92,1796
17,January,2025,10,08,48,AM,664,863,4160,-1120,16352,206,765,93,1796
17,January,2025,10,08,49,AM,688,880,4292,-1172,16380,208,759,84,1801
17,January,2025,10,08,50,AM,655,859,4180,-1200,16340,214,750,95,1791
17,January,2025,10,08,51,AM,698,809,4284,-1128,16340,194,757,74,1792
17,January,2025,10,08,52,AM,688,911,4212,-1208,16328,219,755,86,1776
17,January,2025,10,08,53,AM,664,877,4256,-1084,16376,187,754,93,1775
17,January,2025,10,08,54,AM,690,838,4236,-1096,16364,212,737,83,1772
17,January,2025,10,08,55,AM,699,899,4060,-1080,16020,212,652,143,1774
17,January,2025,10,08,56,AM,660,845,4192,-1128,16408,207,745,80,1778
17,January,2025,10,08,57,AM,664,840,4316,-1188,16336,199,756,97,1769
17,January,2025,10,08,59,AM,674,863,4268,-1132,16320,206,764,92,1766
17,January,2025,10,09,00,AM,663,870,4236,-1132,16324,210,728,91,1776
17,January,2025,10,09,01,AM,665,852,4244,-1120,16404,226,765,105,1777
17,January,2025,10,09,02,AM,663,858,4204,-1152,16356,199,749,89,1778
17,January,2025,10,09,03,AM,672,858,4252,-1156,16372,210,772,93,1776
17,January,2025,10,09,04,AM,662,858,4276,-1152,16396,209,762,87,1790
17,January,2025,10,09,05,AM,684,891,4248,-1164,16340,209,758,83,1771
17,January,2025,10,09,06,AM,679,843,4276,-1132,16324,210,777,87,1759
17,January,2025,10,09,07,AM,682,868,4312,-1112,16388,199,780,90,1773
17,January,2025,10,09,08,AM,662,852,4260,-1076,16332,211,785,85,1780
17,January,2025,10,09,09,AM,669,829,4256,-1192,16328,215,749,86,1762
17,January,2025,10,09,10,AM,654,862,4256,-1100,16344,197,769,96,1751
17,January,2025,10,09,11,AM,682,867,4268,-1104,16328,221,753,94,1773
17,January,2025,10,09,13,AM,672,884,4248,-1116,16348,208,767,98,1840
17,January,2025,10,09,14,AM,675,869,4148,-1072,16304,205,741,122,1770
17,January,2025,10,09,15,AM,675,836,4208,-1040,16352,189,745,78,1761
17,January,2025,10,09,16,AM,677,882,4292,-1080,16340,192,756,87,1764
17,January,2025,10,09,17,AM,669,864,4224,-1076,16324,193,774,95,1765
17,January,2025,10,09,18,AM,681,843,4260,-1180,16340,206,767,119,1758
17,January,2025,10,09,19,AM,647,872,4268,-1152,16332,205,754,116,1754
17,January,2025,10,09,20,AM,700,854,4220,-1160,16308,189,759,110,1757
17,January,2025,10,09,21,AM,674,852,4252,-1204,16308,227,757,94,1765
17,January,2025,10,09,22,AM,679,885,4228,-1140,16420,203,793,88,1772
17,January,2025,10,09,23,AM,678,898,4192,-1100,16332,211,772,90,1755
17,January,2025,10,09,24,AM,673,867,4296,-1144,16388,217,783,113,1759
17,January,2025,10,09,26,AM,669,888,4268,-1148,16336,225,764,124,1767
17,January,2025,10,09,27,AM,680,840,4232,-1144,16328,188,770,96,1761
17,January,2025,10,09,28,AM,689,866,4240,-1180,16328,213,775,70,1783
17,January,2025,10,09,29,AM,691,905,4276,-1136,16376,231,777,85,1776
17,January,2025,10,09,30,AM,696,865,4220,-1164,16340,202,778,91,1759
17,January,2025,10,09,31,AM,675,883,4336,-1156,16312,222,765,89,1760
17,January,2025,10,09,32,AM,682,915,4268,-1096,16356,205,732,82,1793
17,January,2025,10,09,33,AM,672,834,4244,-1144,16308,204,752,100,1771
17,January,2025,10,09,34,AM,677,876,4288,-1104,16368,225,750,98,1754
17,January,2025,10,09,35,AM,665,872,4232,-1072,16356,206,774,94,1766
17,January,2025,10,09,36,AM,678,884,4232,-1116,16376,192,787,81,1771
17,January,2025,10,09,37,AM,689,849,4200,-1168,16304,216,779,94,1761
17,January,2025,10,09,38,AM,690,910,4268,-1136,16328,211,759,108,1770
17,January,2025,10,09,40,AM,676,902,4296,-1140,16428,229,769,92,1794
17,January,2025,10,09,41,AM,680,870,4200,-1084,16324,205,777,80,1776
17,January,2025,10,09,42,AM,680,854,4224,-1188,16396,222,798,95,1771
17,January,2025,10,09,43,AM,670,874,4236,-1164,16336,207,767,93,1761
17,January,2025,10,09,44,AM,663,869,4272,-1168,16348,222,751,94,1855
17,January,2025,10,09,45,AM,652,889,4240,-1084,16340,201,746,99,1781
17,January,2025,10,09,46,AM,684,864,4224,-1124,16396,203,763,93,1777
17,January,2025,10,09,47,AM,677,886,4216,-1148,16388,232,750,97,1789
17,January,2025,10,09,48,AM,671,849,4160,-1124,16328,197,760,99,1781
17,January,2025,10,09,49,AM,677,864,4236,-1164,16348,207,743,83,1768
17,January,2025,10,09,50,AM,668,922,4256,-1180,16348,201,771,68,1745
17,January,2025,10,09,51,AM,677,859,4208,-1192,16364,198,755,124,1755
17,January,2025,10,09,52,AM,651,874,4184,-1124,16364,214,763,95,1771
17,January,2025,10,09,53,AM,668,870,4224,-1148,16360,197,776,90,1759
17,January,2025,10,09,55,AM,683,870,4244,-1116,16404,205,772,108,1769
17,January,2025,10,09,56,AM,678,859,4176,-1116,16340,220,729,99,1739
17,January,2025,10,09,57,AM,660,880,4252,-1080,16312,194,765,101,1728
17,January,2025,10,09,58,AM,681,873,4220,-1124,16368,228,754,76,1744
17,January,2025,10,09,59,AM,679,897,4244,-1184,16392,211,771,68,1744
17,January,2025,10,10,00,AM,676,902,4208,-1164,16332,209,780,89,1760
17,January,2025,10,10,01,AM,676,897,4220,-1160,16340,211,751,106,1760
17,January,2025,10,10,02,AM,672,913,4236,-1160,16368,219,783,96,1769
17,January,2025,10,10,03,AM,656,899,4204,-1096,16344,208,745,98,1749
17,January,2025,10,10,04,AM,657,854,4256,-1076,16396,190,830,102,1740
17,January,2025,10,10,05,AM,662,899,4260,-1152,16340,216,773,96,1814
17,January,2025,10,10,06,AM,643,861,4244,-1088,16416,205,753,79,1757
17,January,2025,10,10,07,AM,672,901,4272,-1148,16360,212,765,75,1760
17,January,2025,10,10,08,AM,677,805,4228,-1168,16404,203,789,68,1761
17,January,2025,10,10,10,AM,649,870,4260,-1160,16332,207,767,69,1779
17,January,2025,10,10,11,AM,640,864,4240,-1164,16368,211,775,77,1774
17,January,2025,10,10,12,AM,665,856,4292,-1096,16348,197,807,86,1776
17,January,2025,10,10,13,AM,658,872,4204,-1120,16384,210,783,97,1791
17,January,2025,10,10,14,AM,676,875,4232,-1156,16380,210,774,81,1808
17,January,2025,10,10,15,AM,681,847,4220,-1196,16352,213,756,96,1758
17,January,2025,10,10,16,AM,686,842,4240,-1152,16400,215,772,90,1792
17,January,2025,10,10,17,AM,680,909,4160,-1036,16360,212,758,90,1867
17,January,2025,10,10,18,AM,673,872,4216,-1196,16408,191,766,105,1535
17,January,2025,10,10,19,AM,687,864,4284,-1136,16332,225,751,81,1648
17,January,2025,10,10,20,AM,662,850,4220,-1148,16324,214,758,91,1837
17,January,2025,10,10,21,AM,665,864,4260,-1136,16316,202,756,88,1843
17,January,2025,10,10,22,AM,684,839,4276,-1128,16344,202,777,97,1825
17,January,2025,10,10,23,AM,686,862,4224,-1116,16388,226,768,75,1853
17,January,2025,10,10,24,AM,706,872,4268,-1112,16344,222,773,105,1870
17,January,2025,10,10,25,AM,702,855,4240,-1096,16352,206,758,95,1777
17,January,2025,10,10,27,AM,681,878,4248,-1148,16368,209,765,85,1904
17,January,2025,10,10,28,AM,693,868,4252,-1156,16372,205,772,103,1872
17,January,2025,10,10,29,AM,673,894,4248,-1148,16288,212,756,91,1911
17,January,2025,10,10,30,AM,672,854,4240,-1148,16444,208,754,80,1857
17,January,2025,10,10,31,AM,666,867,4196,-1108,16260,217,759,94,1872
17,January,2025,10,10,32,AM,687,842,4288,-1124,16400,217,743,83,1877
17,January,2025,10,10,33,AM,667,871,4260,-1204,16308,214,742,77,1946
17,January,2025,10,10,34,AM,669,883,4244,-1148,16288,181,762,90,1875
17,January,2025,10,10,35,AM,689,880,4208,-1128,16376,181,806,96,1893
17,January,2025,10,10,36,AM,674,863,4248,-1072,16296,222,766,100,1889
17,January,2025,10,10,37,AM,690,896,4232,-1140,16328,208,754,92,1904
17,January,2025,10,10,38,AM,670,798,4252,-1192,16408,209,767,97,1889
17,January,2025,10,10,39,AM,690,843,4216,-1160,16384,232,767,93,1902
17,January,2025,10,10,40,AM,658,839,4236,-1128,16356,220,782,77,1900
17,January,2025,10,10,41,AM,651,867,4252,-1172,16380,222,755,91,1920
17,January,2025,10,10,42,AM,673,877,4228,-1140,16376,217,745,91,1905
17,January,2025,10,10,44,AM,657,874,4296,-1084,16356,197,793,81,1925
17,January,2025,10,10,45,AM,692,880,4208,-1120,16328,197,763,108,1924
17,January,2025,10,10,46,AM,676,874,4248,-1180,16240,216,752,80,1914
17,January,2025,10,10,47,AM,692,876,4320,-1120,16340,217,761,107,1911
17,January,2025,10,10,48,AM,672,846,4312,-1104,16360,220,781,92,1913
17,January,2025,10,10,49,AM,669,840,4252,-1136,16388,218,763,96,1917
17,January,2025,10,10,50,AM,666,832,4300,-1136,16328,214,772,106,1920
17,January,2025,10,10,51,AM,660,868,4228,-1184,16424,201,778,90,1913
17,January,2025,10,10,52,AM,677,850,4300,-1148,16392,213,752,86,1926
17,January,2025,10,10,53,AM,674,863,4268,-1132,16368,226,778,88,1929
17,January,2025,10,10,54,AM,668,857,4316,-1128,16348,225,752,85,1941
17,January,2025,10,10,55,AM,676,870,4288,-1136,16360,209,746,100,1947
17,January,2025,10,10,56,AM,682,855,4296,-1116,16348,199,764,97,1933
17,January,2025,10,10,57,AM,689,912,4340,-1164,16416,223,746,89,1952
17,January,2025,10,10,58,AM,692,858,4208,-1132,16264,183,768,90,1933
17,January,2025,10,10,59,AM,665,879,4276,-1180,16360,234,745,90,1931
17,January,2025,10,11,01,AM,683,785,4236,-1108,16424,208,756,96,1934
17,January,2025,10,11,02,AM,644,864,4240,-1152,16396,212,776,82,2023
17,January,2025,10,11,03,AM,674,868,4252,-1092,16400,227,749,91,1936
17,January,2025,10,11,04,AM,682,841,4220,-1076,16360,218,764,99,1953
17,January,2025,10,11,05,AM,664,858,4284,-1092,16376,207,750,94,1943
17,January,2025,10,11,06,AM,667,851,4240,-1196,16404,203,775,92,1952
17,January,2025,10,11,07,AM,676,869,4280,-1184,16392,203,781,100,1935
17,January,2025,10,11,08,AM,672,891,4284,-1220,16448,203,740,77,1984
17,January,2025,10,11,09,AM,680,867,4248,-1184,16356,186,743,74,2000
17,January,2025,10,11,10,AM,689,854,4216,-1192,16264,226,745,95,1921
17,January,2025,10,11,11,AM,685,857,4232,-1132,16328,195,773,88,1918
17,January,2025,10,11,12,AM,674,869,4292,-1092,16384,209,762,97,1908
17,January,2025,10,11,13,AM,684,896,4312,-1160,16404,218,762,96,1901
17,January,2025,10,11,14,AM,673,882,4240,-1168,16372,207,759,95,1883
17,January,2025,10,11,15,AM,684,859,4216,-1040,16376,228,783,103,1898
17,January,2025,10,11,17,AM,685,837,4304,-1124,16304,214,756,78,1910
17,January,2025,10,11,18,AM,657,844,4284,-1096,16300,203,762,95,1958
17,January,2025,10,11,19,AM,680,802,4228,-1180,16324,211,833,89,2007
17,January,2025,10,11,20,AM,672,854,4360,-960,16416,224,723,69,1947
17,January,2025,10,11,21,AM,682,854,4204,-1028,16396,21,967,86,2317
17,January,2025,10,11,22,AM,676,871,4248,-1088,16300,203,699,84,2547
17,January,2025,10,11,23,AM,703,858,4316,-1304,16676,1028,1362,-1,2542
17,January,2025,10,11,24,AM,705,863,4696,-1496,18160,289,519,-337,2549
17,January,2025,10,11,25,AM,682,849,4208,-1100,16400,204,784,74,2554
17,January,2025,10,11,26,AM,670,874,4208,-1152,16316,210,772,69,2553
17,January,2025,10,11,27,AM,652,875,4256,-1168,16328,225,761,86,2559
17,January,2025,10,11,28,AM,688,865,4252,-1132,16320,218,807,67,2588
17,January,2025,10,11,29,AM,693,866,4164,-1124,16352,206,768,90,2547
17,January,2025,10,11,30,AM,678,857,4276,-1076,16404,208,731,99,2531
17,January,2025,10,11,31,AM,701,864,4264,-1104,16400,219,751,110,2241
17,January,2025,10,11,33,AM,675,876,4200,-1080,16432,222,805,71,2526
17,January,2025,10,11,34,AM,664,864,4304,-1148,16328,211,770,95,2559
17,January,2025,10,11,35,AM,667,839,4312,-1104,16332,193,761,105,2494
17,January,2025,10,11,36,AM,674,858,4208,-1124,16412,202,754,73,1679
17,January,2025,10,11,37,AM,694,913,4240,-1148,16360,214,770,70,1499
17,January,2025,10,11,38,AM,667,867,4288,-1192,16440,215,798,79,1697
17,January,2025,10,11,39,AM,679,847,4272,-1116,16380,202,841,101,1652
17,January,2025,10,11,40,AM,662,865,4356,-1204,16384,192,832,93,1875
17,January,2025,10,11,41,AM,651,862,4324,-1116,16356,225,807,89,1493
17,January,2025,10,11,42,AM,657,854,4232,-1084,16356,205,793,83,1535
17,January,2025,10,11,43,AM,672,863,4292,-1144,16340,222,840,85,1495
17,January,2025,10,11,44,AM,652,874,4208,-1084,16308,181,703,97,1563
17,January,2025,10,11,45,AM,681,880,4192,-1156,16456,275,665,27,1679
17,January,2025,10,11,46,AM,684,899,4320,-1200,16448,77,771,89,1749
17,January,2025,10,11,47,AM,696,876,4232,-1144,16328,215,704,75,1698
17,January,2025,10,11,49,AM,679,874,4240,-1140,16316,218,749,102,1577
17,January,2025,10,11,50,AM,682,896,4256,-1172,16344,199,777,89,1568
17,January,2025,10,11,51,AM,681,813,4252,-1112,16348,198,872,131,1600
17,January,2025,10,11,52,AM,657,868,4232,-1136,16320,214,741,92,1637
17,January,2025,10,11,53,AM,683,856,4280,-1224,16360,192,753,97,1571
17,January,2025,10,11,54,AM,662,859,4296,-1184,16340,225,784,95,1611
17,January,2025,10,11,55,AM,699,853,4272,-1188,16352,214,779,81,1608
17,January,2025,10,11,56,AM,665,881,4276,-1196,16348,211,733,98,1621
17,January,2025,10,11,57,AM,680,858,4232,-1048,16368,210,775,91,1646
17,January,2025,10,11,58,AM,673,862,4200,-1088,16292,215,772,119,1667
17,January,2025,10,11,59,AM,674,884,4252,-1056,16356,189,776,99,1730
17,January,2025,10,12,00,AM,672,860,4212,-1092,16404,211,705,106,1691
17,January,2025,10,12,01,AM,661,871,4304,-1092,16308,202,784,77,1694
17,January,2025,10,12,02,AM,680,869,4236,-1088,16364,208,740,125,1705
17,January,2025,10,12,03,AM,703,889,4272,-1088,16328,202,798,93,1723
17,January,2025,10,12,05,AM,649,878,4260,-1116,16356,189,735,98,1717
17,January,2025,10,12,06,AM,663,846,4204,-1120,16344,205,762,113,1776
17,January,2025,10,12,07,AM,656,836,4256,-1144,16364,207,812,75,1648
17,January,2025,10,12,08,AM,672,889,4204,-1108,16360,221,781,109,1721
17,January,2025,10,12,09,AM,652,867,4304,-1144,16392,235,787,89,1744
17,January,2025,10,12,10,AM,682,864,4188,-1116,16388,208,776,109,1733
17,January,2025,10,12,11,AM,687,853,4244,-1116,16332,238,798,78,1735
17,January,2025,10,12,12,AM,693,866,4236,-1112,16420,204,784,98,1749
17,January,2025,10,12,13,AM,651,866,4240,-1084,16240,205,771,105,1738
17,January,2025,10,12,14,AM,671,861,4220,-1088,16392,178,760,72,1747
17,January,2025,10,12,15,AM,669,882,4212,-1128,16332,201,765,82,1744
17,January,2025,10,12,16,AM,680,855,4264,-1180,16388,224,748,78,1731
17,January,2025,10,12,17,AM,708,917,4208,-1084,16360,216,661,79,1765
17,January,2025,10,12,18,AM,693,895,4240,-1128,16380,216,778,86,1744
17,January,2025,10,12,20,AM,676,825,4248,-1116,16324,194,782,101,1730
17,January,2025,10,12,21,AM,661,861,4180,-1144,16360,210,783,94,1722
17,January,2025,10,12,22,AM,676,849,4264,-1084,16296,219,748,86,1693
17,January,2025,10,12,23,AM,681,864,4260,-1076,16312,225,765,94,1751
17,January,2025,10,12,24,AM,675,870,4184,-1108,16304,213,767,121,1769
17,January,2025,10,12,25,AM,694,860,4228,-1100,16332,222,786,80,1748
17,January,2025,10,12,26,AM,667,862,4208,-1140,16356,210,782,105,1749
17,January,2025,10,12,27,AM,696,924,4244,-1096,16332,207,734,90,1756
17,January,2025,10,12,28,AM,708,918,4260,-1136,16332,207,747,91,1740
17,January,2025,10,12,29,AM,653,855,4244,-1092,16444,198,717,82,1750
17,January,2025,10,12,30,AM,682,859,4232,-1100,16336,207,787,75,1751
17,January,2025,10,12,31,AM,652,872,4308,-1228,16424,201,774,104,1815
17,January,2025,10,12,32,AM,686,868,4272,-1076,16304,212,763,81,1726
17,January,2025,10,12,33,AM,681,858,4280,-1148,16336,194,743,98,1744
17,January,2025,10,12,34,AM,673,865,4240,-1116,16380,204,750,66,1680
17,January,2025,10,12,35,AM,692,914,4248,-1084,16324,208,751,92,1717
17,January,2025,10,12,37,AM,672,867,4248,-1160,16324,222,763,100,1691
17,January,2025,10,12,38,AM,641,854,4280,-1112,16304,221,761,120,1662
17,January,2025,10,12,39,AM,676,853,4312,-1128,16308,200,760,96,1667
17,January,2025,10,12,40,AM,657,870,4300,-1132,16556,216,1016,63,1649
17,January,2025,10,12,41,AM,671,860,4220,-1060,16292,214,760,105,1657
17,January,2025,10,12,42,AM,702,866,4204,-1100,16396,224,754,105,1734
17,January,2025,10,12,43,AM,676,877,4244,-1168,16464,241,702,73,1706
17,January,2025,10,12,44,AM,714,854,4304,-1128,16340,210,765,91,1666
17,January,2025,10,12,45,AM,674,878,4236,-1100,16304,206,771,99,1679
17,January,2025,10,12,46,AM,666,923,4204,-1156,16316,200,756,68,1729
17,January,2025,10,12,47,AM,692,869,4208,-1144,16344,204,747,102,1681
17,January,2025,10,12,48,AM,653,856,4188,-1112,16372,231,817,97,1670
17,January,2025,10,12,49,AM,643,849,4144,-1100,16360,197,774,99,1693
17,January,2025,10,12,50,AM,708,864,4200,-1068,16312,193,791,126,1632
17,January,2025,10,12,51,AM,671,851,4296,-1108,16352,220,773,97,1645
17,January,2025,10,12,52,AM,657,870,4244,-1116,16360,218,746,47,2231
17,January,2025,10,12,54,AM,694,916,4188,-1108,16372,210,765,95,1570
17,January,2025,10,12,55,AM,674,840,4212,-1092,16320,208,749,85,1633
17,January,2025,10,12,56,AM,670,907,4256,-1172,16392,194,790,105,1599
17,January,2025,10,12,57,AM,655,878,4192,-1124,16372,223,752,76,1690
17,January,2025,10,12,58,AM,666,832,4244,-1160,16428,211,884,74,1735
17,January,2025,10,12,59,AM,649,863,4316,-1156,16384,214,765,90,1743
17,January,2025,10,13,00,AM,677,878,4160,-1176,16368,215,735,103,1721
17,January,2025,10,13,01,AM,681,838,4192,-1156,16396,195,795,103,1745
17,January,2025,10,13,02,AM,670,876,4224,-1120,16324,210,782,101,1767
17,January,2025,10,13,03,AM,669,867,4196,-1188,16476,212,802,78,1808
17,January,2025,10,13,04,AM,669,856,4200,-1104,16280,212,748,83,1709
17,January,2025,10,13,05,AM,672,884,4236,-1132,16476,217,668,88,1722
17,January,2025,10,13,06,AM,696,870,4240,-1132,16356,222,728,107,1701
17,January,2025,10,13,07,AM,653,851,4168,-1076,16264,218,823,89,1681
17,January,2025,10,13,08,AM,685,865,4248,-1144,16304,204,771,83,1657
17,January,2025,10,13,09,AM,675,879,4216,-1108,16380,200,797,80,1679
17,January,2025,10,13,11,AM,686,856,4244,-1060,16264,218,708,88,1639
17,January,2025,10,13,12,AM,690,909,4236,-1176,16376,199,774,102,1642
17,January,2025,10,13,13,AM,671,846,4216,-1128,16396,215,846,101,1649
17,January,2025,10,13,14,AM,655,869,4136,-1152,16412,216,907,81,1718
17,January,2025,10,13,15,AM,688,905,4280,-1140,16384,204,743,89,1635
17,January,2025,10,13,16,AM,654,794,4224,-1112,16348,213,755,111,1641
17,January,2025,10,13,17,AM,667,865,4172,-1136,16320,212,768,90,1645
17,January,2025,10,13,18,AM,687,837,4212,-1176,16372,205,773,65,1658
17,January,2025,10,13,19,AM,665,853,4228,-1156,16376,214,764,105,1526
17,January,2025,10,13,20,AM,673,868,4200,-1124,16408,204,752,98,1648
17,January,2025,10,13,21,AM,679,866,4260,-1128,16420,207,758,71,1645
17,January,2025,10,13,22,AM,682,867,4240,-1112,16360,216,737,96,1633
17,January,2025,10,13,23,AM,690,859,4220,-1176,16340,191,708,71,1646
17,January,2025,10,13,24,AM,678,872,4232,-1116,16404,222,786,103,1654
17,January,2025,10,13,25,AM,657,864,4220,-1068,16320,226,746,110,1623
17,January,2025,10,13,26,AM,679,874,4256,-1140,16472,154,857,93,1629
17,January,2025,10,13,28,AM,673,863,4308,-1136,16300,217,793,89,1645
17,January,2025,10,13,29,AM,672,843,4188,-1088,16380,227,764,109,1648
17,January,2025,10,13,30,AM,674,904,4184,-1164,16328,202,782,104,1626
17,January,2025,10,13,31,AM,671,890,4200,-1144,16288,220,772,101,1603
17,January,2025,10,13,32,AM,687,887,4236,-1128,16356,224,739,95,1609
17,January,2025,10,13,33,AM,673,904,4212,-1092,16300,209,821,90,1606
17,January,2025,10,13,34,AM,669,920,4224,-1112,16304,202,762,60,1600
17,January,2025,10,13,35,AM,675,857,4176,-1220,16380,231,778,109,1617
17,January,2025,10,13,36,AM,673,864,4208,-1176,16364,189,760,90,1630
17,January,2025,10,13,37,AM,671,848,4224,-1100,16296,230,745,86,1598
17,January,2025,10,13,38,AM,662,863,4336,-1204,16340,200,755,71,1625
17,January,2025,10,13,39,AM,697,841,4236,-1100,16308,217,752,98,1648
17,January,2025,10,13,40,AM,654,862,4224,-1148,16388,197,763,92,1632
